account_id,variant,mql_conversion_rate,engagement_score_delta,cost_per_mql,unsubscribe_rate,industry,company_size,region,engagement_tier
CH00039099-b9f0ce,email_plus_social,0,5.3,131.92,0,Healthcare,Mid-Market,EMEA,Low
CH00039100-847113,email_plus_social,0,-0.96,166.05,0,Technology,SMB,EMEA,Medium
CH00039101-c0ab30,email_plus_social,0,2.98,202.04,0,Technology,Mid-Market,LATAM,Low
CH00039102-c47c8b,email_plus_social,0,4.48,143.37,0,Retail,Mid-Market,EMEA,Low
CH00039103-309bd3,email_plus_social,0,2.04,133.67,0,Retail,Mid-Market,LATAM,Medium
CH00039104-d2915f,email_plus_social,0,-2.46,214.72,0,Manufacturing,Enterprise,North America,Medium
CH00039105-b14bbe,email_plus_social,0,9.33,156.14,0,Technology,SMB,EMEA,Medium
CH00039106-a3abcd,email_plus_social,0,4.69,187.65,0,Healthcare,Mid-Market,North America,High
CH00039107-6ac2c5,email_plus_social,0,-5.49,157.66,0,Technology,SMB,North America,High
CH00039108-23a2c1,email_plus_social,0,4.76,157.2,0,Technology,Enterprise,North America,Medium
CH00039109-260a68,email_plus_social,0,2.08,174.51,0,Manufacturing,SMB,EMEA,High
CH00039110-fcca13,email_plus_social,0,10.42,94.93,0,Healthcare,SMB,APAC,Medium
CH00039111-8bbdfb,email_plus_social,0,8.14,232.24,0,Manufacturing,Mid-Market,APAC,High
CH00039112-ce47e0,email_plus_social,0,4.61,203.96,0,Retail,SMB,LATAM,High
CH00039113-ad109a,email_plus_social,0,3.94,112.39,0,Technology,Enterprise,North America,Medium
CH00039114-ef9a01,email_plus_social,0,-3.53,187.24,0,Healthcare,Enterprise,North America,Low
CH00039115-5632e4,email_plus_social,0,3.55,205.02,0,Finance,Mid-Market,North America,Medium
CH00039116-3a2217,email_plus_social,0,8.9,144.37,0,Retail,Mid-Market,North America,Medium
CH00039117-4a8ebd,email_plus_social,0,1.93,168.15,0,Technology,Mid-Market,North America,Medium
CH00039118-5cf214,email_plus_social,1,12.8,171.34,0,Finance,SMB,LATAM,Low
CH00039119-524558,email_plus_social,0,-12.45,261.31,0,Technology,SMB,EMEA,Medium
CH00039120-d1c518,email_plus_social,0,-1.97,176.72,0,Manufacturing,SMB,APAC,Low
CH00039121-569ae7,email_plus_social,0,-7.92,192.65,0,Healthcare,SMB,APAC,Medium
CH00039122-32bdf4,email_plus_social,0,8.39,152.15,0,Finance,Mid-Market,North America,Medium
CH00039123-70d85f,email_plus_social,0,4.5,161.37,0,Technology,SMB,EMEA,Medium
CH00039124-2508a1,email_plus_social,0,-9.78,214.59,0,Technology,Mid-Market,LATAM,Medium
CH00039125-a28177,email_plus_social,1,6.97,227.61,0,Technology,Mid-Market,North America,High
CH00039126-9b008b,email_plus_social,1,6.12,183.88,0,Retail,Mid-Market,North America,High
CH00039127-50009d,email_plus_social,0,-0.02,130.45,0,Technology,Mid-Market,North America,Medium
CH00039128-53683d,email_plus_social,1,2.79,196.25,0,Finance,SMB,North America,Medium
CH00039129-6474d0,email_plus_social,0,5.27,208.47,0,Retail,Mid-Market,North America,Medium
CH00039130-4c1cba,email_plus_social,0,1.43,255.11,0,Retail,Mid-Market,LATAM,Medium
CH00039131-22aa2a,email_plus_social,0,3.27,173.87,0,Healthcare,Mid-Market,EMEA,Low
CH00039132-827ebc,email_plus_social,0,-3.86,228.13,0,Technology,SMB,North America,Low
CH00039133-6898b7,email_plus_social,0,-7.09,161.39,0,Technology,SMB,EMEA,Low
CH00039134-eef4ba,email_plus_social,0,-0.27,230.42,0,Technology,SMB,APAC,High
CH00039135-7f97ad,email_plus_social,0,-1.41,155.16,0,Finance,SMB,North America,Medium
CH00039136-5efdd2,email_plus_social,0,18.12,195.59,0,Retail,Mid-Market,North America,Medium
CH00039137-13c9a8,email_plus_social,0,7.88,218.08,0,Healthcare,Mid-Market,North America,Low
CH00039138-45000a,email_plus_social,0,1.33,171.75,0,Finance,Mid-Market,EMEA,Medium
CH00039139-4c5096,email_plus_social,0,2.5,138.01,0,Technology,SMB,LATAM,High
CH00039140-f6965f,email_plus_social,0,-1.14,190.19,0,Finance,SMB,APAC,High
CH00039141-b8630c,email_plus_social,0,1.46,245.12,0,Manufacturing,SMB,North America,High
CH00039142-1c4298,email_plus_social,0,-3.3,279.94,1,Technology,Mid-Market,LATAM,Low
CH00039143-e7ef24,email_plus_social,0,-0.87,222.84,0,Healthcare,Mid-Market,EMEA,Low
CH00039144-7b0152,email_plus_social,0,3.62,156.01,0,Technology,SMB,North America,Medium
CH00039145-c827d3,email_plus_social,0,3.3,281.63,0,Technology,Mid-Market,North America,Medium
CH00039146-358dfa,email_plus_social,0,12.76,239.3,0,Technology,Enterprise,North America,Low
CH00039147-55305a,email_plus_social,0,-0.58,131.85,0,Finance,Enterprise,APAC,High
CH00039148-dcf8cc,email_plus_social,0,2.01,174.33,0,Technology,SMB,North America,Low
CH00039149-b443ab,email_plus_social,0,-4.38,163.46,0,Manufacturing,SMB,North America,Medium
CH00039150-2528fc,email_plus_social,0,9.2,288.95,0,Retail,Mid-Market,North America,Low
CH00039151-d8cc11,email_plus_social,0,-3.72,185.29,0,Technology,Mid-Market,North America,Medium
CH00039152-a44155,email_plus_social,0,0.73,131.52,0,Healthcare,Mid-Market,EMEA,Low
CH00039153-5d9657,email_plus_social,0,-5.48,162.08,0,Retail,Mid-Market,North America,High
CH00039154-b7a1ae,email_plus_social,0,-0.81,134.14,0,Retail,SMB,EMEA,Medium
CH00039155-1c6350,email_plus_social,0,4.74,179.09,0,Healthcare,Enterprise,North America,Medium
CH00039156-8f83be,email_plus_social,0,1.63,215.22,0,Technology,Mid-Market,North America,High
CH00039157-ed4e41,email_plus_social,0,8.66,165.02,0,Technology,SMB,EMEA,Medium
CH00039158-2fb540,email_plus_social,0,7.26,145.2,0,Technology,Enterprise,North America,Low
CH00039159-4001cd,email_plus_social,0,0.47,160.88,0,Finance,Enterprise,LATAM,Low
CH00039160-13a981,email_plus_social,0,-2.25,246.93,0,Finance,SMB,LATAM,Low
CH00039161-c5f9ec,email_plus_social,0,4.76,144.29,0,Finance,SMB,APAC,High
CH00039162-8def13,email_plus_social,0,2.8,198.2,0,Healthcare,SMB,North America,Low
CH00039163-94637e,email_plus_social,0,-5.21,212.5,0,Technology,SMB,EMEA,Medium
CH00039164-975034,email_plus_social,0,4.05,211.42,0,Retail,Enterprise,North America,Low
CH00039165-eaef4a,email_plus_social,1,1.02,164.06,0,Healthcare,Enterprise,North America,Low
CH00039166-291127,email_plus_social,0,6.37,202.21,0,Healthcare,SMB,EMEA,Medium
CH00039167-4ecdaa,email_plus_social,0,5.66,128.57,0,Finance,Enterprise,North America,Low
CH00039168-a08d18,email_plus_social,0,7.1,110.56,0,Finance,SMB,EMEA,Low
CH00039169-9262d6,email_plus_social,0,-2.12,155.19,0,Healthcare,SMB,North America,High
CH00039170-db5060,email_plus_social,0,-5.52,136.2,0,Technology,SMB,North America,High
CH00039171-81f1c5,email_plus_social,0,-1.26,126.32,0,Technology,SMB,North America,High
CH00039172-7f4314,email_plus_social,0,-0.75,139.72,0,Healthcare,Mid-Market,North America,Low
CH00039173-b0af83,email_plus_social,0,-7.16,161.56,0,Finance,SMB,North America,Medium
CH00039174-bf3ba5,email_plus_social,0,0.41,184.0,0,Manufacturing,Enterprise,North America,Medium
CH00039175-d05312,email_plus_social,0,-15.8,165.79,0,Retail,Mid-Market,North America,Low
CH00039176-196ca7,email_plus_social,0,-3.97,240.01,0,Technology,Mid-Market,EMEA,High
CH00039177-a0d095,email_plus_social,0,-14.18,186.37,0,Retail,Mid-Market,LATAM,High
CH00039178-57ef8c,email_plus_social,0,7.28,157.33,0,Technology,Enterprise,North America,Medium
CH00039179-ba9e6a,email_plus_social,0,-6.76,151.09,0,Technology,Enterprise,EMEA,Medium
CH00039180-16452a,email_plus_social,0,-0.03,183.47,0,Technology,SMB,North America,Medium
CH00039181-3f0a7e,email_plus_social,0,5.71,200.6,0,Retail,Enterprise,North America,High
CH00039182-33ab68,email_plus_social,0,8.57,172.73,0,Finance,Enterprise,EMEA,Medium
CH00039183-b4eb69,email_plus_social,1,14.57,161.22,0,Healthcare,Mid-Market,North America,Low
CH00039184-104206,email_plus_social,0,-8.82,250.61,0,Manufacturing,SMB,North America,Low
CH00039185-5b6af4,email_plus_social,0,10.36,161.13,0,Technology,Mid-Market,North America,Low
CH00039186-4cff0f,email_plus_social,0,1.07,139.27,0,Retail,Mid-Market,EMEA,Medium
CH00039187-cbd363,email_plus_social,0,3.97,190.01,0,Manufacturing,SMB,North America,High
CH00039188-968bfa,email_plus_social,0,4.65,315.77,0,Finance,SMB,North America,Low
CH00039189-76cf50,email_plus_social,0,-6.65,194.37,0,Finance,SMB,EMEA,Medium
CH00039190-d44c6d,email_plus_social,0,-3.9,146.83,0,Manufacturing,SMB,North America,High
CH00039191-83176a,email_plus_social,0,-3.25,162.16,0,Finance,SMB,EMEA,Medium
CH00039192-f0552b,email_plus_social,0,7.97,204.27,0,Healthcare,SMB,North America,Medium
CH00039193-6e0014,email_plus_social,0,10.68,130.38,0,Finance,Mid-Market,LATAM,Medium
CH00039194-d0bde2,email_plus_social,0,2.84,216.17,0,Retail,Mid-Market,North America,Medium
CH00039195-3ddab6,email_plus_social,0,11.51,190.79,0,Technology,Enterprise,North America,Low
CH00039196-a85329,email_plus_social,0,-7.81,163.51,0,Retail,SMB,North America,Medium
CH00039197-f087dd,email_plus_social,0,10.05,182.95,0,Retail,Mid-Market,North America,High
CH00039198-144815,email_plus_social,0,9.5,122.82,0,Healthcare,SMB,North America,Medium
CH00039199-ec6a5e,email_plus_social,0,-1.39,204.25,0,Manufacturing,Mid-Market,EMEA,High
CH00039200-35b523,email_plus_social,0,-1.78,235.58,0,Finance,Mid-Market,EMEA,Medium
CH00039201-6b3242,email_plus_social,0,4.31,168.06,0,Technology,Enterprise,North America,Medium
CH00039202-91236f,email_plus_social,0,3.75,206.7,0,Retail,Mid-Market,North America,Medium
CH00039203-5c8bc0,email_plus_social,0,-5.79,268.3,0,Retail,Enterprise,APAC,High
CH00039204-85d679,email_plus_social,0,-0.36,220.69,0,Healthcare,Mid-Market,North America,Medium
CH00039205-e27cc9,email_plus_social,1,4.29,172.49,0,Technology,SMB,North America,Medium
CH00039206-f86b39,email_plus_social,0,-1.76,298.04,0,Healthcare,Enterprise,North America,High
CH00039207-73a58a,email_plus_social,0,5.85,138.58,0,Manufacturing,Mid-Market,North America,Medium
CH00039208-52dc28,email_plus_social,0,-6.1,196.04,0,Manufacturing,Enterprise,EMEA,Low
CH00039209-24dbb4,email_plus_social,0,-0.2,208.89,0,Healthcare,SMB,EMEA,Low
CH00039210-b3ce23,email_plus_social,0,-6.36,267.77,0,Healthcare,Enterprise,EMEA,Medium
CH00039211-14bdc4,email_plus_social,0,9.59,186.44,0,Finance,Enterprise,EMEA,Medium
CH00039212-98277d,email_plus_social,0,2.11,214.61,0,Finance,SMB,North America,Low
CH00039213-14ef4c,email_plus_social,0,-0.65,224.78,0,Healthcare,SMB,APAC,Medium
CH00039214-5b666c,email_plus_social,0,-6.39,180.18,0,Finance,Mid-Market,EMEA,Medium
CH00039215-2d3780,email_plus_social,0,1.81,248.18,0,Manufacturing,SMB,North America,Medium
CH00039216-3697bf,email_plus_social,0,0.13,93.47,0,Technology,Enterprise,North America,Medium
CH00039217-967a23,email_plus_social,0,2.31,206.17,0,Technology,Mid-Market,EMEA,Medium
CH00039218-26c930,email_plus_social,0,-4.1,206.51,0,Retail,Mid-Market,North America,Medium
CH00039219-982f70,email_plus_social,0,-0.25,149.93,0,Manufacturing,SMB,North America,High
CH00039220-198764,email_plus_social,0,-3.08,127.93,0,Manufacturing,Mid-Market,North America,High
CH00039221-b687b4,email_plus_social,0,3.2,156.28,0,Technology,Mid-Market,North America,Medium
CH00039222-ed672e,email_plus_social,1,3.03,129.1,0,Retail,Mid-Market,North America,Medium
CH00039223-409444,email_plus_social,0,1.46,166.52,0,Technology,Mid-Market,LATAM,High
CH00039224-9e3bfe,email_plus_social,0,1.74,140.89,0,Healthcare,SMB,North America,Low
CH00039225-efa001,email_plus_social,0,5.29,163.34,0,Finance,Mid-Market,EMEA,Low
CH00039226-2114e6,email_plus_social,0,3.6,187.19,0,Technology,Enterprise,APAC,Medium
CH00039227-2be266,email_plus_social,0,0.56,205.12,0,Retail,SMB,APAC,Low
CH00039228-ea77a9,email_plus_social,0,8.59,263.5,0,Technology,SMB,North America,Medium
CH00039229-763585,email_plus_social,0,-7.94,123.63,0,Manufacturing,Mid-Market,APAC,Medium
CH00039230-f219c0,email_plus_social,0,-0.71,189.31,0,Technology,Mid-Market,EMEA,Medium
CH00039231-ac0e81,email_plus_social,0,3.13,198.31,0,Technology,SMB,EMEA,Medium
CH00039232-f00e2f,email_plus_social,0,3.08,162.07,0,Manufacturing,SMB,North America,Low
CH00039233-47256f,email_plus_social,0,4.54,192.45,0,Manufacturing,Enterprise,LATAM,Medium
CH00039234-79d6e6,email_plus_social,0,-5.32,142.14,0,Retail,SMB,EMEA,Medium
CH00039235-5d3156,email_plus_social,0,-4.68,147.39,0,Retail,Mid-Market,North America,High
CH00039236-3ac891,email_plus_social,0,6.97,222.32,0,Healthcare,Mid-Market,North America,High
CH00039237-c6dddc,email_plus_social,0,-2.43,143.5,0,Healthcare,Enterprise,North America,Low
CH00039238-137774,email_plus_social,0,9.09,174.9,0,Manufacturing,Enterprise,North America,Low
CH00039239-a56612,email_plus_social,0,0.51,307.91,0,Finance,Mid-Market,North America,Low
CH00039240-9c3cd9,email_plus_social,0,6.61,136.47,0,Technology,Mid-Market,North America,Medium
CH00039241-651b0b,email_plus_social,0,-6.15,228.53,0,Technology,Mid-Market,North America,Medium
CH00039242-7a14a1,email_plus_social,0,3.07,226.84,0,Manufacturing,SMB,LATAM,High
CH00039243-4e21c9,email_plus_social,0,0.36,249.85,0,Healthcare,Mid-Market,APAC,Medium
CH00039244-ee2433,email_plus_social,0,1.11,130.35,0,Retail,Mid-Market,EMEA,High
CH00039245-3d21a3,email_plus_social,0,8.27,180.6,0,Finance,Enterprise,APAC,High
CH00039246-eb55a8,email_plus_social,1,20.49,233.14,0,Retail,Mid-Market,North America,Low
CH00039247-160813,email_plus_social,0,-8.04,176.86,0,Retail,Enterprise,EMEA,Medium
CH00039248-557aea,email_plus_social,0,-0.18,231.78,0,Retail,Enterprise,EMEA,Low
CH00039249-4f2f88,email_plus_social,0,9.4,149.13,0,Technology,SMB,LATAM,Low
CH00039250-784d3c,email_plus_social,0,-4.54,222.48,0,Retail,Mid-Market,North America,Medium
CH00039251-2e5cbe,email_plus_social,0,-2.66,138.66,0,Technology,SMB,APAC,Medium
CH00039252-59d4de,email_plus_social,0,0.37,183.03,0,Retail,SMB,EMEA,Low
CH00039253-5d5c24,email_plus_social,0,2.99,168.32,0,Finance,Mid-Market,EMEA,Medium
CH00039254-abcd9c,email_plus_social,0,-3.21,196.82,0,Healthcare,SMB,EMEA,Medium
CH00039255-f1dd78,email_plus_social,0,2.54,224.83,0,Retail,SMB,APAC,Low
CH00039256-54baa2,email_plus_social,0,4.76,280.2,0,Manufacturing,Mid-Market,APAC,Medium
CH00039257-97378e,email_plus_social,0,-2.19,175.96,0,Retail,SMB,LATAM,High
CH00039258-39c8ef,email_plus_social,0,12.59,158.58,0,Healthcare,Mid-Market,North America,Medium
CH00039259-4ceebc,email_plus_social,0,-0.63,215.01,0,Finance,SMB,APAC,High
CH00039260-a334d8,email_plus_social,0,-2.16,146.44,0,Healthcare,Mid-Market,EMEA,Medium
CH00039261-70e190,email_plus_social,0,7.61,130.24,0,Healthcare,Mid-Market,North America,Medium
CH00039262-74cb73,email_plus_social,0,9.7,151.73,0,Finance,SMB,EMEA,High
CH00039263-13704c,email_plus_social,0,1.1,199.54,0,Finance,Mid-Market,EMEA,Medium
CH00039264-671663,email_plus_social,0,9.02,133.72,0,Finance,Mid-Market,EMEA,Low
CH00039265-6402bf,email_plus_social,0,2.32,215.49,0,Technology,Enterprise,EMEA,Low
CH00039266-b340d6,email_plus_social,0,-6.01,197.14,0,Finance,Mid-Market,North America,High
CH00039267-8b254f,email_plus_social,0,-2.66,261.35,0,Finance,SMB,APAC,Low
CH00039268-78237f,email_plus_social,0,4.69,172.33,0,Technology,Enterprise,EMEA,Medium
CH00039269-542469,email_plus_social,0,-0.09,167.86,0,Manufacturing,Enterprise,APAC,Medium
CH00039270-5af536,email_plus_social,1,11.95,118.63,0,Healthcare,Mid-Market,APAC,High
CH00039271-fce386,email_plus_social,0,8.47,130.03,0,Finance,Enterprise,North America,High
CH00039272-c4ea1c,email_plus_social,0,0.73,103.06,0,Manufacturing,SMB,EMEA,Medium
CH00039273-e735b8,email_plus_social,0,-2.81,319.93,0,Healthcare,Mid-Market,North America,High
CH00039274-f70882,email_plus_social,0,-2.22,146.75,0,Manufacturing,SMB,APAC,Medium
CH00039275-cbb243,email_plus_social,0,1.13,220.52,0,Healthcare,Enterprise,EMEA,Medium
CH00039276-b8dc41,email_plus_social,0,1.55,149.5,0,Technology,SMB,EMEA,Medium
CH00039277-949440,email_plus_social,0,-3.6,437.37,0,Technology,Mid-Market,APAC,Medium
CH00039278-8cf17e,email_plus_social,1,-4.39,281.59,0,Finance,Enterprise,North America,Low
CH00039279-f58b8b,email_plus_social,0,6.77,235.64,0,Technology,Enterprise,LATAM,Medium
CH00039280-f35843,email_plus_social,0,-3.73,221.92,0,Healthcare,Enterprise,EMEA,High
CH00039281-2dd9c1,email_plus_social,0,5.91,222.78,0,Technology,SMB,North America,Low
CH00039282-c32763,email_plus_social,0,6.96,169.35,0,Healthcare,Mid-Market,APAC,Medium
CH00039283-1efd37,email_plus_social,0,6.07,251.56,0,Technology,SMB,LATAM,Low
CH00039284-2ba39e,email_plus_social,0,6.67,158.28,0,Technology,SMB,EMEA,Medium
CH00039285-f63943,email_plus_social,0,8.5,184.44,0,Healthcare,SMB,LATAM,High
CH00039286-efa4e1,email_plus_social,0,-2.84,143.63,0,Retail,SMB,North America,High
CH00039287-83b783,email_plus_social,1,-7.87,186.16,0,Finance,Mid-Market,North America,Medium
CH00039288-13caac,email_plus_social,0,-6.82,121.87,0,Retail,SMB,North America,Medium
CH00039289-20b496,email_plus_social,0,5.15,148.82,0,Retail,SMB,LATAM,Low
CH00039290-da8b9e,email_plus_social,0,3.07,168.59,0,Finance,Mid-Market,APAC,High
CH00039291-9222de,email_plus_social,0,5.3,306.2,0,Healthcare,Enterprise,North America,Medium
CH00039292-14885a,email_plus_social,0,-2.94,166.34,0,Finance,Mid-Market,APAC,Medium
CH00039293-40154d,email_plus_social,0,-0.38,189.24,0,Retail,SMB,North America,Low
CH00039294-646ee6,email_plus_social,0,1.46,223.85,0,Technology,Enterprise,LATAM,High
CH00039295-4e6b75,email_plus_social,0,7.44,209.57,0,Manufacturing,Mid-Market,EMEA,High
CH00039296-82af39,email_plus_social,0,-5.05,119.68,0,Technology,Mid-Market,North America,Medium
CH00039297-74f414,email_plus_social,0,0.21,165.83,0,Manufacturing,SMB,North America,Medium
CH00039298-d7a60c,email_plus_social,0,14.41,157.22,0,Technology,Enterprise,North America,Medium
CH00039299-9afd8c,email_plus_social,0,5.3,280.19,0,Healthcare,SMB,North America,Low
CH00039300-9805f7,email_plus_social,0,-8.25,149.02,0,Finance,Mid-Market,LATAM,High
CH00039301-2036a2,email_plus_social,0,2.6,168.06,0,Finance,Mid-Market,North America,Low
CH00039302-66eafa,email_plus_social,0,-3.96,98.47,0,Healthcare,Mid-Market,APAC,High
CH00039303-5bf595,email_plus_social,0,10.52,197.77,0,Retail,Enterprise,North America,High
CH00039304-44ae31,email_plus_social,0,-1.88,190.18,0,Finance,SMB,APAC,Medium
CH00039305-629c51,email_plus_social,0,-7.85,156.7,0,Retail,SMB,EMEA,Medium
CH00039306-90810f,email_plus_social,0,-2.63,221.74,0,Technology,Mid-Market,North America,Medium
CH00039307-a3a0aa,email_plus_social,0,9.7,158.77,0,Healthcare,Mid-Market,LATAM,Low
CH00039308-87d885,email_plus_social,0,-1.19,132.43,0,Healthcare,Enterprise,North America,High
CH00039309-ce8d6d,email_plus_social,0,-0.36,162.53,0,Technology,Mid-Market,LATAM,Medium
CH00039310-cd1c7c,email_plus_social,0,8.24,251.54,0,Technology,SMB,APAC,Medium
CH00039311-c0dd3e,email_plus_social,0,13.33,175.8,0,Technology,Mid-Market,APAC,Medium
CH00039312-aae784,email_plus_social,0,4.99,156.6,0,Healthcare,Mid-Market,North America,Medium
CH00039313-fe555a,email_plus_social,0,5.59,244.99,0,Healthcare,Mid-Market,North America,Medium
CH00039314-7164f2,email_plus_social,0,9.04,208.19,0,Technology,Mid-Market,LATAM,Low
CH00039315-e1c596,email_plus_social,0,-2.01,180.9,0,Finance,Mid-Market,EMEA,Medium
CH00039316-a3156e,email_plus_social,0,-3.33,218.39,0,Healthcare,SMB,North America,Medium
CH00039317-6c0da2,email_plus_social,0,-0.41,293.19,0,Finance,Enterprise,North America,High
CH00039318-6ec8e8,email_plus_social,0,5.76,195.82,0,Manufacturing,Enterprise,EMEA,Medium
CH00039319-90ec3d,email_plus_social,0,6.32,238.02,0,Finance,Enterprise,APAC,High
CH00039320-1bc986,email_plus_social,0,7.97,235.99,0,Manufacturing,Enterprise,North America,Low
CH00039321-441cb9,email_plus_social,0,10.07,267.28,0,Technology,Enterprise,North America,High
CH00039322-c9e9d3,email_plus_social,0,7.29,173.85,0,Technology,SMB,North America,Low
CH00039323-a7680a,email_plus_social,0,-3.53,246.82,0,Healthcare,SMB,North America,High
CH00039324-719530,email_plus_social,0,-0.15,190.55,0,Manufacturing,Mid-Market,North America,Medium
CH00039325-83bd56,email_plus_social,0,-4.47,231.13,0,Retail,SMB,North America,Low
CH00039326-f8354c,email_plus_social,0,10.29,212.73,0,Retail,Mid-Market,North America,Medium
CH00039327-dd37ac,email_plus_social,0,1.6,204.35,0,Technology,Mid-Market,APAC,High
CH00039328-7c9ce0,email_plus_social,0,2.82,264.09,0,Finance,SMB,North America,Medium
CH00039329-79681d,email_plus_social,0,0.35,163.26,0,Manufacturing,SMB,North America,Low
CH00039330-94af68,email_plus_social,0,12.76,218.33,0,Technology,SMB,North America,Medium
CH00039331-2bbad3,email_plus_social,0,-3.79,269.21,0,Retail,SMB,North America,Medium
CH00039332-d99126,email_plus_social,0,3.79,128.21,0,Technology,Mid-Market,LATAM,Low
CH00039333-790ba4,email_plus_social,1,-6.77,241.4,0,Finance,SMB,APAC,Medium
CH00039334-37c92b,email_plus_social,0,8.42,148.57,0,Technology,SMB,North America,Medium
CH00039335-8dc268,email_plus_social,0,3.65,231.67,0,Healthcare,SMB,North America,Medium
CH00039336-810cb9,email_plus_social,0,0.14,124.03,0,Healthcare,Mid-Market,North America,Low
CH00039337-fa497b,email_plus_social,0,-0.16,255.01,0,Technology,SMB,North America,Medium
CH00039338-35d10c,email_plus_social,0,1.3,184.46,0,Healthcare,SMB,North America,High
CH00039339-dd7f3f,email_plus_social,0,-2.18,222.5,0,Technology,Enterprise,EMEA,Medium
CH00039340-befa88,email_plus_social,0,-4.22,223.25,0,Technology,Enterprise,North America,Low
CH00039341-8e3132,email_plus_social,0,5.97,258.7,0,Technology,Enterprise,North America,Low
CH00039342-ea2a2b,email_plus_social,0,1.69,222.52,0,Healthcare,SMB,North America,Low
CH00039343-51ef57,email_plus_social,0,-1.34,274.64,0,Finance,Mid-Market,APAC,Medium
CH00039344-8e9a5f,email_plus_social,0,-2.61,173.87,0,Technology,SMB,North America,High
CH00039345-a779af,email_plus_social,0,4.46,140.36,0,Healthcare,Enterprise,North America,Low
CH00039346-5f001a,email_plus_social,0,-0.55,168.93,0,Technology,Mid-Market,North America,Low
CH00039347-9e3a68,email_plus_social,0,8.86,109.98,0,Technology,SMB,North America,Medium
CH00039348-9aa29a,email_plus_social,0,-11.01,263.92,0,Technology,SMB,North America,High
CH00039349-e0295d,email_plus_social,0,-9.21,133.12,0,Finance,Enterprise,North America,Medium
CH00039350-5f943e,email_plus_social,1,-0.0,213.11,0,Manufacturing,Enterprise,EMEA,Medium
CH00039351-3cd092,email_plus_social,0,10.73,152.4,0,Technology,Mid-Market,LATAM,Low
CH00039352-46a752,email_plus_social,0,9.34,302.94,0,Manufacturing,SMB,North America,Low
CH00039353-5d8f93,email_plus_social,0,7.69,176.68,0,Retail,SMB,North America,Medium
CH00039354-4b85ca,email_plus_social,0,-0.3,141.11,0,Retail,Enterprise,North America,High
CH00039355-16959d,email_plus_social,0,-0.45,110.98,0,Technology,Mid-Market,EMEA,High
CH00039356-f80d43,email_plus_social,0,11.79,202.35,0,Retail,Mid-Market,APAC,Medium
CH00039357-b5f8b6,email_plus_social,0,3.3,253.51,0,Healthcare,SMB,APAC,Low
CH00039358-bbfe5a,email_plus_social,0,-3.22,149.5,0,Finance,Mid-Market,EMEA,Medium
CH00039359-5b7d4f,email_plus_social,0,-4.22,176.99,0,Technology,SMB,North America,Medium
CH00039360-503f48,email_plus_social,0,18.21,157.73,0,Finance,Enterprise,North America,Medium
CH00039361-d89268,email_plus_social,0,0.95,166.48,0,Retail,Enterprise,North America,Medium
CH00039362-f477ff,email_plus_social,0,-1.58,171.8,0,Technology,SMB,North America,Medium
CH00039363-7b3bb7,email_plus_social,0,5.16,225.82,0,Finance,Mid-Market,LATAM,Medium
CH00039364-55a47c,email_plus_social,0,-3.52,275.98,0,Healthcare,Mid-Market,EMEA,Medium
CH00039365-b28f02,email_plus_social,0,5.17,169.72,0,Technology,Mid-Market,North America,Medium
CH00039366-4b7ee0,email_plus_social,0,5.08,191.75,0,Manufacturing,Mid-Market,North America,Medium
CH00039367-33969f,email_plus_social,0,6.21,199.5,0,Finance,Enterprise,EMEA,High
CH00039368-6d907d,email_plus_social,0,7.26,209.03,0,Technology,Enterprise,North America,Medium
CH00039369-1af065,email_plus_social,0,-8.76,278.21,0,Technology,SMB,EMEA,Medium
CH00039370-ea594f,email_plus_social,1,-1.13,310.3,0,Technology,Enterprise,North America,Low
CH00039371-e9ef09,email_plus_social,0,-0.75,143.24,0,Retail,Mid-Market,LATAM,High
CH00039372-48ea06,email_plus_social,0,-2.27,268.85,0,Finance,Mid-Market,North America,High
CH00039373-81ea74,email_plus_social,0,4.74,184.7,0,Finance,SMB,North America,Medium
CH00039374-e2c96c,email_plus_social,0,0.81,157.63,0,Finance,SMB,North America,Medium
CH00039375-323b9e,email_plus_social,0,-5.01,145.87,0,Technology,Mid-Market,EMEA,Low
CH00039376-9f5166,email_plus_social,0,-3.56,257.22,0,Technology,Mid-Market,APAC,Medium
CH00039377-d283e8,email_plus_social,0,2.26,221.83,0,Technology,SMB,North America,Medium
CH00039378-98f30a,email_plus_social,0,-0.83,159.13,0,Finance,SMB,APAC,Low
CH00039379-b8eeac,email_plus_social,0,13.08,197.75,0,Manufacturing,SMB,EMEA,Low
CH00039380-8e9f1d,email_plus_social,0,-3.66,199.95,0,Technology,SMB,LATAM,Medium
CH00039381-d01a25,email_plus_social,1,-2.15,174.08,0,Manufacturing,SMB,North America,High
CH00039382-72e8a5,email_plus_social,1,-1.75,237.68,0,Retail,Mid-Market,APAC,Low
CH00039383-cb97d2,email_plus_social,0,6.47,183.47,0,Retail,Mid-Market,North America,High
CH00039384-6cc585,email_plus_social,0,0.46,263.77,0,Technology,SMB,EMEA,Low
CH00039385-328bf7,email_plus_social,0,2.62,164.4,0,Healthcare,Enterprise,North America,Medium
CH00039386-e264ff,email_plus_social,0,-6.35,144.15,0,Healthcare,Enterprise,North America,High
CH00039387-5cc14d,email_plus_social,0,2.96,166.06,0,Manufacturing,SMB,North America,Low
CH00039388-12097c,email_plus_social,0,6.81,152.87,0,Finance,Mid-Market,LATAM,Medium
