contact_id,send_time_group,open_rate,click_rate,unsubscribe_rate,industry,company_size,region,engagement_tier
ST00057806-5b068e,evening,0,0,0,Finance,Enterprise,North America,Low
ST00057807-ec7558,evening,0,0,0,Finance,SMB,LATAM,Low
ST00057808-60b4d1,evening,0,0,0,Retail,SMB,North America,Medium
ST00057809-9247e1,evening,0,0,0,Finance,Enterprise,APAC,High
ST00057810-3835bf,evening,0,0,0,Healthcare,Mid-Market,LATAM,Low
ST00057811-ded555,evening,0,0,0,Technology,Enterprise,LATAM,Medium
ST00057812-e502cf,evening,0,0,0,Healthcare,Mid-Market,EMEA,Low
ST00057813-f9e6fb,evening,0,0,0,Technology,Mid-Market,LATAM,Medium
ST00057814-3e7f78,evening,1,0,0,Technology,Mid-Market,EMEA,Medium
ST00057815-70054a,evening,0,0,0,Technology,SMB,North America,Low
ST00057816-c2134b,evening,0,0,0,Finance,Mid-Market,North America,Medium
ST00057817-7e7f16,evening,1,0,0,Retail,Enterprise,North America,High
ST00057818-c081dc,evening,1,0,0,Manufacturing,Enterprise,LATAM,Low
ST00057819-4cbc54,evening,1,0,0,Manufacturing,SMB,LATAM,Medium
ST00057820-2a8149,evening,0,1,0,Finance,Enterprise,North America,Medium
ST00057821-65372a,evening,0,0,0,Finance,Enterprise,LATAM,Medium
ST00057822-57e7fb,evening,0,0,0,Healthcare,SMB,EMEA,Low
ST00057823-bfbafd,evening,1,0,0,Technology,SMB,North America,Medium
ST00057824-367965,evening,0,0,0,Finance,SMB,North America,Low
ST00057825-749f32,evening,1,0,0,Healthcare,Mid-Market,LATAM,High
ST00057826-9b7ed2,evening,0,0,0,Healthcare,SMB,EMEA,Medium
ST00057827-5d2ae8,evening,0,0,0,Retail,SMB,North America,Medium
ST00057828-eebef1,evening,0,0,0,Technology,Mid-Market,North America,Low
ST00057829-485321,evening,1,0,0,Retail,SMB,North America,Medium
ST00057830-9449d0,evening,1,0,0,Retail,Enterprise,APAC,Medium
ST00057831-89f1f7,evening,0,0,0,Technology,SMB,North America,Medium
ST00057832-566d00,evening,0,0,0,Healthcare,Mid-Market,EMEA,Low
ST00057833-fee0e1,evening,0,0,0,Retail,SMB,North America,Low
ST00057834-3efd68,evening,1,0,0,Manufacturing,SMB,North America,Medium
ST00057835-2cf297,evening,0,0,0,Manufacturing,SMB,North America,High
ST00057836-f5074c,evening,1,0,0,Technology,SMB,EMEA,Low
ST00057837-32b1f5,evening,0,0,0,Healthcare,Enterprise,APAC,Low
ST00057838-711ec7,evening,1,0,0,Retail,Mid-Market,North America,High
ST00057839-73a79a,evening,0,0,0,Healthcare,Mid-Market,EMEA,High
ST00057840-ce7d8c,evening,0,0,0,Healthcare,Enterprise,EMEA,Medium
ST00057841-636637,evening,0,0,0,Healthcare,SMB,EMEA,Low
ST00057842-c66517,evening,0,0,0,Healthcare,SMB,North America,Medium
ST00057843-a34040,evening,0,0,0,Technology,Mid-Market,North America,Medium
ST00057844-84461d,evening,0,0,0,Manufacturing,Mid-Market,North America,Low
ST00057845-405cf4,evening,0,0,0,Manufacturing,SMB,North America,Low
ST00057846-b5f56c,evening,1,0,0,Technology,Enterprise,APAC,Medium
ST00057847-6edb2a,evening,1,0,0,Finance,Enterprise,LATAM,Low
ST00057848-25cd3b,evening,0,0,0,Retail,Enterprise,North America,Medium
ST00057849-9d255f,evening,0,0,0,Healthcare,Enterprise,APAC,Low
ST00057850-22e0f6,evening,0,0,0,Retail,SMB,EMEA,Medium
ST00057851-9269f1,evening,1,0,0,Retail,Mid-Market,APAC,Medium
ST00057852-56fe64,evening,1,0,0,Healthcare,Mid-Market,EMEA,Medium
ST00057853-fd7fea,evening,0,0,0,Technology,SMB,APAC,High
ST00057854-bded0e,evening,0,0,0,Retail,Enterprise,EMEA,Low
ST00057855-395d4f,evening,0,0,0,Healthcare,Enterprise,EMEA,Low
ST00057856-77b34f,evening,0,0,0,Technology,SMB,APAC,Low
ST00057857-faab2f,evening,0,0,0,Finance,SMB,EMEA,Medium
ST00057858-19740a,evening,0,0,0,Retail,SMB,APAC,Medium
ST00057859-f81ce3,evening,0,0,0,Manufacturing,SMB,North America,Medium
ST00057860-ee8d61,evening,0,0,0,Retail,Enterprise,North America,Medium
ST00057861-880cbd,evening,0,0,0,Technology,Mid-Market,APAC,High
ST00057862-809d56,evening,0,0,0,Finance,SMB,North America,Medium
ST00057863-58838c,evening,0,0,0,Technology,Enterprise,EMEA,High
ST00057864-c70d6d,evening,0,0,0,Retail,SMB,North America,Medium
ST00057865-a70e27,evening,0,1,0,Retail,SMB,LATAM,Medium
ST00057866-864c91,evening,0,0,0,Retail,Enterprise,APAC,High
ST00057867-92a271,evening,1,0,0,Retail,SMB,LATAM,Medium
ST00057868-7e72ff,evening,0,0,0,Finance,Mid-Market,North America,Medium
ST00057869-79d2b3,evening,0,0,0,Manufacturing,SMB,North America,Medium
ST00057870-d4dcd1,evening,0,0,0,Retail,SMB,North America,High
ST00057871-46cb8b,evening,0,0,0,Technology,SMB,EMEA,Medium
ST00057872-ee6ac1,evening,0,0,0,Retail,Mid-Market,EMEA,Medium
ST00057873-e6920e,evening,1,0,0,Healthcare,Mid-Market,LATAM,Medium
ST00057874-7aeb47,evening,1,0,0,Finance,SMB,APAC,Low
ST00057875-c27286,evening,0,0,0,Finance,Mid-Market,North America,Low
ST00057876-bf018c,evening,0,0,0,Finance,SMB,EMEA,Medium
ST00057877-cbb4cd,evening,0,0,0,Retail,SMB,APAC,Low
ST00057878-51a9ba,evening,1,0,0,Healthcare,Enterprise,APAC,Medium
ST00057879-830951,evening,0,0,0,Technology,SMB,APAC,High
ST00057880-8b47d3,evening,0,0,0,Healthcare,SMB,North America,High
ST00057881-6b21f8,evening,0,1,0,Technology,SMB,EMEA,Medium
ST00057882-23b79a,evening,1,0,0,Finance,SMB,North America,High
ST00057883-4d73fe,evening,0,0,0,Technology,Enterprise,APAC,Low
ST00057884-7f8dc2,evening,0,0,0,Retail,Enterprise,North America,Low
ST00057885-b022c8,evening,0,0,0,Retail,Enterprise,North America,High
ST00057886-5641bc,evening,1,0,0,Technology,SMB,North America,Low
ST00057887-d00963,evening,1,0,0,Retail,Mid-Market,EMEA,Medium
ST00057888-6ef365,evening,0,0,0,Healthcare,SMB,APAC,Low
ST00057889-7ff0a0,evening,0,0,0,Healthcare,Mid-Market,North America,High
ST00057890-7a78f0,evening,0,0,0,Finance,SMB,EMEA,Medium
ST00057891-bf072c,evening,0,0,0,Technology,Mid-Market,North America,Medium
ST00057892-1cecba,evening,0,0,0,Technology,Enterprise,EMEA,Low
ST00057893-e6eac5,evening,0,0,0,Technology,Enterprise,North America,Low
ST00057894-56bbde,evening,0,0,0,Finance,Enterprise,North America,Low
ST00057895-1d7d4f,evening,0,0,0,Finance,SMB,North America,Low
ST00057896-2ae925,evening,0,0,0,Retail,SMB,North America,Medium
ST00057897-eb7c8c,evening,1,0,0,Finance,Mid-Market,North America,Medium
ST00057898-b5a299,evening,0,0,0,Healthcare,Enterprise,APAC,Medium
ST00057899-1c8b83,evening,0,0,0,Finance,Mid-Market,EMEA,High
ST00057900-c21c19,evening,1,0,0,Healthcare,Mid-Market,North America,Medium
ST00057901-558f1e,evening,0,0,0,Finance,Enterprise,North America,Medium
ST00057902-e3f6c0,evening,0,0,0,Retail,Mid-Market,North America,High
ST00057903-559e0a,evening,0,0,0,Technology,Enterprise,North America,Medium
ST00057904-9a1d47,evening,0,0,0,Technology,SMB,EMEA,Low
ST00057905-523d6b,evening,0,0,0,Finance,Mid-Market,North America,Medium
ST00057906-f74750,evening,0,0,0,Finance,SMB,North America,High
ST00057907-a2a905,evening,0,0,0,Manufacturing,SMB,North America,Low
ST00057908-4623f1,evening,0,0,0,Retail,Mid-Market,North America,Medium
ST00057909-39432c,evening,0,0,0,Technology,Enterprise,EMEA,Medium
ST00057910-6e89b3,evening,0,0,0,Technology,Enterprise,APAC,High
ST00057911-9c3bee,evening,0,0,0,Technology,SMB,North America,Medium
ST00057912-8e20d2,evening,0,0,0,Manufacturing,Enterprise,North America,Medium
ST00057913-fa1200,evening,0,0,0,Technology,Enterprise,North America,Low
ST00057914-e7e53d,evening,0,0,0,Technology,Mid-Market,North America,Low
ST00057915-bb3052,evening,1,0,0,Healthcare,Mid-Market,EMEA,High
ST00057916-f1b807,evening,0,0,0,Technology,Enterprise,EMEA,Medium
ST00057917-9deba6,evening,1,0,0,Retail,SMB,North America,High
ST00057918-70fcb7,evening,0,0,0,Healthcare,SMB,APAC,Low
ST00057919-165c72,evening,0,0,0,Healthcare,Enterprise,LATAM,Medium
ST00057920-14f561,evening,0,0,0,Manufacturing,Mid-Market,North America,High
ST00057921-49b844,evening,0,0,0,Manufacturing,SMB,North America,Medium
ST00057922-7b0f4c,evening,0,0,0,Healthcare,Enterprise,North America,Low
ST00057923-9f9212,evening,0,0,0,Technology,Mid-Market,LATAM,Low
ST00057924-4f4dcc,evening,0,0,0,Retail,Mid-Market,APAC,Low
ST00057925-77a901,evening,0,0,0,Technology,Mid-Market,North America,Medium
ST00057926-589340,evening,1,0,0,Finance,SMB,APAC,High
ST00057927-e60eda,evening,0,0,0,Technology,Mid-Market,LATAM,Medium
ST00057928-2cedd4,evening,1,0,0,Retail,SMB,North America,Medium
ST00057929-b405e3,evening,0,0,0,Technology,SMB,North America,Medium
ST00057930-653ed2,evening,1,0,0,Finance,Enterprise,EMEA,Low
ST00057931-5bcdd8,evening,0,0,0,Manufacturing,Enterprise,EMEA,Medium
ST00057932-ed1f70,evening,0,0,0,Technology,SMB,North America,High
ST00057933-35d2d7,evening,0,0,0,Finance,Enterprise,EMEA,Medium
ST00057934-f8f502,evening,0,1,0,Finance,Mid-Market,APAC,High
ST00057935-2470c8,evening,0,0,0,Manufacturing,Enterprise,North America,Medium
ST00057936-733167,evening,0,0,1,Healthcare,SMB,North America,High
ST00057937-a6a52a,evening,0,0,0,Technology,SMB,EMEA,Medium
ST00057938-68cf27,evening,0,0,0,Healthcare,Mid-Market,North America,High
ST00057939-10d0ac,evening,0,0,0,Healthcare,SMB,North America,Medium
ST00057940-fb01b8,evening,0,0,0,Manufacturing,Mid-Market,North America,Medium
ST00057941-ac9773,evening,0,0,0,Finance,SMB,North America,Low
ST00057942-123d1f,evening,0,0,0,Technology,Mid-Market,North America,Medium
ST00057943-ab68fa,evening,0,0,0,Retail,SMB,APAC,Medium
ST00057944-d0e8ab,evening,0,0,0,Retail,Mid-Market,EMEA,Medium
ST00057945-922aa9,evening,1,0,0,Manufacturing,Mid-Market,North America,Medium
ST00057946-f6be94,evening,0,0,0,Manufacturing,SMB,North America,Medium
ST00057947-196425,evening,1,0,0,Technology,SMB,North America,Medium
ST00057948-7c742d,evening,0,0,0,Finance,Enterprise,North America,Medium
ST00057949-ef9053,evening,0,0,0,Healthcare,Mid-Market,APAC,High
ST00057950-111e56,evening,0,0,0,Finance,Mid-Market,LATAM,High
ST00057951-126787,evening,1,0,0,Technology,SMB,LATAM,High
ST00057952-e69da2,evening,0,0,0,Finance,SMB,North America,High
ST00057953-db3002,evening,0,0,0,Healthcare,Enterprise,APAC,Medium
ST00057954-9949b4,evening,0,0,0,Manufacturing,SMB,APAC,Medium
ST00057955-27cac3,evening,0,0,0,Healthcare,Mid-Market,North America,Low
ST00057956-610068,evening,0,0,0,Finance,Mid-Market,APAC,Medium
ST00057957-b0c660,evening,0,0,0,Technology,Mid-Market,North America,Medium
ST00057958-24af79,evening,0,0,0,Finance,SMB,North America,Medium
ST00057959-b64832,evening,0,0,0,Technology,SMB,EMEA,Low
ST00057960-c8c33a,evening,1,0,0,Retail,SMB,North America,Medium
ST00057961-450761,evening,0,0,0,Technology,SMB,EMEA,Medium
ST00057962-f816ee,evening,0,0,0,Technology,Enterprise,North America,High
ST00057963-a6e1de,evening,0,0,0,Finance,SMB,APAC,Medium
ST00057964-f1e7eb,evening,0,0,0,Technology,SMB,EMEA,Medium
ST00057965-4225ad,evening,0,0,0,Retail,Mid-Market,EMEA,Low
ST00057966-afe851,evening,0,0,0,Healthcare,SMB,North America,Low
ST00057967-e891e6,evening,0,0,0,Healthcare,SMB,North America,Low
ST00057968-3a0d72,evening,0,1,0,Finance,Mid-Market,EMEA,Low
ST00057969-68f03f,evening,1,0,0,Technology,Enterprise,North America,Medium
ST00057970-257513,evening,0,0,0,Healthcare,Mid-Market,APAC,High
ST00057971-43d75b,evening,0,0,0,Technology,SMB,LATAM,High
ST00057972-d2572b,evening,0,0,0,Technology,Mid-Market,EMEA,Low
ST00057973-9152ea,evening,0,0,0,Finance,Mid-Market,North America,Medium
ST00057974-cac33c,evening,0,0,0,Technology,Mid-Market,North America,Medium
ST00057975-b67a88,evening,0,0,0,Finance,Mid-Market,North America,Medium
ST00057976-60c193,evening,0,0,0,Technology,Mid-Market,North America,Medium
ST00057977-2db679,evening,0,0,0,Technology,Enterprise,EMEA,Medium
ST00057978-924aac,evening,0,0,0,Healthcare,Enterprise,EMEA,Medium
ST00057979-99476a,evening,0,0,0,Healthcare,Enterprise,APAC,Medium
ST00057980-1ccd27,evening,0,0,0,Healthcare,SMB,North America,Medium
ST00057981-6c9cf0,evening,0,0,0,Finance,SMB,North America,High
ST00057982-b8e879,evening,0,0,0,Manufacturing,Mid-Market,APAC,Low
ST00057983-c213d4,evening,0,0,0,Healthcare,SMB,APAC,Medium
ST00057984-556af3,evening,0,0,0,Technology,SMB,APAC,Low
ST00057985-123cbf,evening,0,0,0,Technology,Mid-Market,North America,High
ST00057986-6e9989,evening,0,0,0,Retail,Mid-Market,North America,Medium
ST00057987-36942c,evening,0,0,0,Finance,Mid-Market,EMEA,High
ST00057988-72c0df,evening,0,0,0,Manufacturing,SMB,EMEA,Medium
ST00057989-73525a,evening,0,0,0,Technology,SMB,North America,Medium
ST00057990-c81868,evening,0,0,0,Technology,Enterprise,North America,Low
ST00057991-4d0aa8,evening,0,0,0,Technology,Enterprise,EMEA,High
ST00057992-72424b,evening,0,0,0,Technology,Enterprise,EMEA,High
ST00057993-178a39,evening,1,0,0,Finance,Mid-Market,North America,Medium
ST00057994-1190cb,evening,0,0,0,Healthcare,SMB,North America,Medium
ST00057995-4c7ae1,evening,0,0,0,Retail,SMB,North America,Low
ST00057996-632851,evening,1,0,0,Finance,Mid-Market,LATAM,Low
ST00057997-2d5819,evening,0,0,0,Healthcare,Mid-Market,EMEA,Medium
ST00057998-474a92,evening,1,0,0,Retail,Mid-Market,LATAM,Low
ST00057999-39d6dd,evening,0,0,0,Technology,Mid-Market,North America,High
ST00058000-fd1a54,evening,0,0,0,Finance,SMB,EMEA,Medium
ST00058001-b94c7f,evening,0,0,0,Healthcare,SMB,LATAM,Low
ST00058002-9f0347,evening,0,0,0,Finance,Enterprise,North America,High
ST00058003-b9eae5,evening,0,0,0,Technology,Enterprise,APAC,High
ST00058004-62d65a,evening,0,0,0,Manufacturing,Mid-Market,EMEA,High
ST00058005-25b3fe,evening,0,0,0,Healthcare,SMB,North America,Medium
ST00058006-9eafcd,evening,0,0,0,Healthcare,Mid-Market,EMEA,Low
ST00058007-e8c804,evening,0,0,0,Finance,Mid-Market,North America,Medium
ST00058008-a302c1,evening,0,0,0,Healthcare,SMB,APAC,Medium
ST00058009-34f7d2,evening,0,0,1,Retail,Enterprise,APAC,Low
ST00058010-7740e7,evening,0,0,0,Technology,SMB,North America,Medium
ST00058011-b4ad22,evening,0,0,0,Technology,Mid-Market,North America,Medium
ST00058012-daeaea,evening,1,0,0,Technology,Enterprise,EMEA,Medium
ST00058013-487c10,evening,1,0,0,Healthcare,SMB,EMEA,Low
ST00058014-785112,evening,0,0,0,Finance,Mid-Market,North America,Low
ST00058015-e15bc8,evening,0,0,0,Retail,Enterprise,EMEA,Low
ST00058016-fe54a5,evening,0,0,0,Finance,SMB,North America,Low
ST00058017-79907b,evening,0,0,0,Technology,Enterprise,APAC,Low
ST00058018-a9e4a7,evening,1,0,0,Technology,SMB,EMEA,Low
ST00058019-a18ad8,evening,0,0,0,Healthcare,Mid-Market,APAC,Medium
ST00058020-b6d61b,evening,0,0,0,Finance,Mid-Market,North America,Low
ST00058021-3d9237,evening,0,0,0,Technology,Mid-Market,North America,High
ST00058022-fa936e,evening,0,0,0,Retail,Mid-Market,EMEA,Medium
ST00058023-fe696b,evening,0,0,0,Retail,Enterprise,North America,Medium
ST00058024-567e3a,evening,0,0,0,Healthcare,Mid-Market,North America,Medium
ST00058025-847b07,evening,1,0,0,Healthcare,SMB,North America,Medium
ST00058026-e05c0e,evening,0,0,0,Retail,Mid-Market,North America,Medium
ST00058027-5f2855,evening,1,0,0,Manufacturing,Mid-Market,APAC,Medium
ST00058028-1ef4f4,evening,0,0,0,Technology,Enterprise,North America,Low
ST00058029-b9664a,evening,0,0,0,Finance,SMB,APAC,Medium
ST00058030-ab6d27,evening,0,0,0,Technology,Mid-Market,EMEA,Medium
ST00058031-990d05,evening,0,0,0,Technology,Mid-Market,EMEA,Low
ST00058032-1e3010,evening,0,0,0,Technology,Enterprise,EMEA,Low
ST00058033-f7c56a,evening,0,0,0,Manufacturing,Enterprise,North America,High
ST00058034-1258f4,evening,0,0,0,Retail,Enterprise,North America,Low
ST00058035-767245,evening,0,0,0,Healthcare,Enterprise,North America,High
ST00058036-5acae4,evening,0,0,0,Technology,SMB,APAC,Low
ST00058037-2fbf2d,evening,1,0,0,Technology,SMB,North America,Low
ST00058038-c0e5f2,evening,0,0,0,Technology,Mid-Market,North America,Medium
ST00058039-9c52a1,evening,0,0,0,Technology,Mid-Market,EMEA,Medium
ST00058040-8632bf,evening,0,0,0,Technology,Enterprise,North America,High
ST00058041-2c1b11,evening,1,0,0,Finance,Mid-Market,APAC,Medium
ST00058042-a9125c,evening,0,0,0,Manufacturing,Enterprise,APAC,Medium
ST00058043-923d84,evening,0,0,0,Healthcare,Mid-Market,North America,Low
ST00058044-89ba6f,evening,1,0,0,Finance,Mid-Market,North America,High
ST00058045-fd86d8,evening,1,0,0,Retail,SMB,EMEA,Low
ST00058046-8da737,evening,0,0,0,Technology,SMB,North America,Low
ST00058047-ab6a2d,evening,0,0,0,Technology,Mid-Market,North America,Medium
ST00058048-1919f1,evening,1,0,0,Finance,SMB,EMEA,Low
ST00058049-8233ac,evening,0,0,0,Finance,Mid-Market,North America,High
ST00058050-c4b07e,evening,0,0,0,Manufacturing,Enterprise,LATAM,Medium
ST00058051-7e0b97,evening,0,0,0,Healthcare,Enterprise,North America,Medium
ST00058052-81ca33,evening,0,0,0,Finance,SMB,North America,Low
ST00058053-ba9631,evening,0,0,0,Retail,Mid-Market,APAC,High
ST00058054-c62dc2,evening,0,0,0,Healthcare,Enterprise,APAC,Medium
ST00058055-99fc49,evening,0,0,0,Finance,SMB,North America,Medium
ST00058056-672035,evening,0,0,0,Retail,SMB,North America,Medium
ST00058057-b6d774,evening,0,0,0,Retail,SMB,EMEA,Medium
ST00058058-7c43aa,evening,0,0,0,Finance,Mid-Market,LATAM,High
ST00058059-410305,evening,0,0,0,Manufacturing,Enterprise,North America,High
ST00058060-504d71,evening,0,1,0,Healthcare,SMB,LATAM,Low
ST00058061-3436bb,evening,0,0,0,Finance,Enterprise,APAC,High
ST00058062-f19fdb,evening,0,0,0,Manufacturing,Mid-Market,North America,Medium
ST00058063-57095b,evening,0,0,0,Manufacturing,Enterprise,North America,Medium
ST00058064-fd8865,evening,0,0,0,Healthcare,Enterprise,EMEA,Medium
ST00058065-ad8442,evening,0,0,0,Retail,Mid-Market,EMEA,Medium
ST00058066-afb75d,evening,0,0,0,Retail,Enterprise,APAC,Low
ST00058067-b1d24f,evening,0,0,0,Technology,SMB,North America,Medium
ST00058068-21ff7d,evening,0,0,0,Technology,Mid-Market,North America,Low
ST00058069-e0567d,evening,0,0,0,Healthcare,SMB,North America,Medium
ST00058070-411c12,evening,0,0,1,Retail,SMB,EMEA,Low
ST00058071-309c35,evening,1,0,0,Retail,SMB,North America,Medium
ST00058072-7375a7,evening,0,0,0,Technology,SMB,EMEA,Low
ST00058073-ebb6af,evening,0,0,0,Healthcare,Mid-Market,North America,High
ST00058074-4d84ee,evening,0,0,0,Technology,Enterprise,North America,High
ST00058075-bf940c,evening,0,0,0,Manufacturing,Mid-Market,North America,Medium
ST00058076-d6fbc8,evening,0,1,0,Finance,Enterprise,North America,High
ST00058077-e6c3fa,evening,0,0,0,Technology,Enterprise,North America,Medium
ST00058078-ea2711,evening,0,0,0,Retail,Mid-Market,APAC,Low
ST00058079-423faf,evening,0,0,0,Healthcare,Mid-Market,North America,Low
ST00058080-c2ac37,evening,0,0,0,Finance,Enterprise,LATAM,Medium
ST00058081-feeeaa,evening,0,0,0,Technology,SMB,North America,High
ST00058082-ab6949,evening,0,0,0,Retail,Enterprise,North America,Medium
ST00058083-56b4b8,evening,0,0,0,Finance,Mid-Market,North America,Medium
ST00058084-7ca158,evening,0,0,0,Healthcare,Mid-Market,North America,High
ST00058085-ec02ef,evening,0,0,0,Technology,Mid-Market,APAC,Medium
ST00058086-ebca69,evening,1,1,0,Healthcare,Enterprise,North America,Medium
ST00058087-bdc09a,evening,0,0,0,Technology,Mid-Market,North America,High
ST00058088-4f3ef5,evening,0,0,0,Healthcare,Mid-Market,North America,Low
ST00058089-93225c,evening,0,0,0,Healthcare,Enterprise,North America,Medium
ST00058090-e842a4,evening,0,1,0,Retail,Mid-Market,LATAM,Medium
ST00058091-c4a959,evening,1,0,0,Healthcare,Enterprise,EMEA,Medium
ST00058092-18f456,evening,1,0,0,Retail,Mid-Market,EMEA,Medium
ST00058093-5f1b5d,evening,0,0,0,Retail,SMB,APAC,Medium
ST00058094-55a319,evening,0,0,0,Technology,SMB,EMEA,Low
ST00058095-588e2d,evening,0,0,0,Finance,Mid-Market,North America,Low
ST00058096-a755c6,evening,1,0,0,Healthcare,SMB,North America,Low
ST00058097-3cc610,evening,0,0,0,Technology,SMB,North America,Medium
ST00058098-659b6b,evening,0,0,0,Finance,Mid-Market,North America,Medium
ST00058099-7b98e4,evening,0,0,0,Technology,SMB,North America,Medium
ST00058100-8ab915,evening,0,0,0,Healthcare,Enterprise,North America,Medium
ST00058101-7fd7a5,evening,1,0,0,Finance,Mid-Market,APAC,Medium
ST00058102-8c8c69,evening,0,0,0,Finance,Mid-Market,APAC,Medium
ST00058103-b2ae4f,evening,0,0,0,Retail,SMB,North America,Low
ST00058104-36483e,evening,0,0,0,Healthcare,Enterprise,EMEA,Low
ST00058105-1a0831,evening,0,0,0,Technology,SMB,North America,Medium
ST00058106-8d889e,evening,0,0,0,Finance,SMB,North America,Low
ST00058107-8818df,evening,0,0,0,Finance,Mid-Market,APAC,Low
ST00058108-f44463,evening,0,0,0,Healthcare,SMB,APAC,High
ST00058109-fb1be2,evening,1,0,0,Finance,SMB,EMEA,Low
ST00058110-53799a,evening,0,0,0,Finance,SMB,North America,Medium
ST00058111-8ed8d8,evening,0,0,0,Manufacturing,SMB,North America,Medium
ST00058112-1d9be4,evening,0,0,0,Technology,Enterprise,North America,Medium
ST00058113-7e548c,evening,0,0,0,Finance,SMB,North America,Medium
ST00058114-d09df6,evening,0,0,0,Manufacturing,SMB,EMEA,Medium
ST00058115-5adfe9,evening,0,0,0,Manufacturing,Enterprise,EMEA,Low
ST00058116-9ed183,evening,0,0,0,Healthcare,Enterprise,North America,Medium
ST00058117-dd4d77,evening,1,0,0,Technology,SMB,APAC,Medium
ST00058118-454409,evening,0,0,0,Retail,Enterprise,APAC,Low
ST00058119-eeb9da,evening,0,0,0,Healthcare,Enterprise,APAC,Medium
ST00058120-c2adb9,evening,1,0,0,Finance,Enterprise,North America,Medium
ST00058121-35f7e8,evening,1,0,0,Finance,SMB,EMEA,Low
ST00058122-cbe383,evening,0,0,0,Technology,SMB,North America,High
ST00058123-f516b0,evening,0,0,0,Retail,Mid-Market,North America,High
ST00058124-fc290e,evening,0,0,0,Finance,Mid-Market,APAC,High
ST00058125-e4b85c,evening,0,0,0,Manufacturing,Mid-Market,EMEA,Medium
ST00058126-ac08ef,evening,0,0,0,Technology,SMB,EMEA,Low
ST00058127-f47e1a,evening,0,0,0,Healthcare,Mid-Market,North America,Medium
ST00058128-20fb5e,evening,0,0,0,Retail,SMB,North America,Low
ST00058129-3ee552,evening,0,0,0,Technology,Mid-Market,North America,Medium
ST00058130-84a122,evening,0,0,0,Retail,Mid-Market,North America,Low
ST00058131-d0464a,evening,0,0,0,Technology,Mid-Market,EMEA,Low
ST00058132-4d9660,evening,0,0,0,Technology,SMB,EMEA,Low
ST00058133-7eb95f,evening,1,0,0,Retail,SMB,North America,Low
ST00058134-cc1c97,evening,1,0,0,Technology,SMB,North America,Low
ST00058135-6f1eb7,evening,1,0,0,Retail,Mid-Market,LATAM,Medium
ST00058136-ff9481,evening,0,0,0,Healthcare,SMB,APAC,Medium
ST00058137-ec9ff6,evening,0,0,0,Technology,Mid-Market,LATAM,Medium
ST00058138-7a7b57,evening,1,0,0,Technology,Enterprise,EMEA,Medium
ST00058139-2d4ccf,evening,0,0,0,Finance,SMB,EMEA,Medium
ST00058140-ef7f71,evening,1,0,0,Finance,Mid-Market,EMEA,High
ST00058141-abee86,evening,0,0,0,Technology,SMB,EMEA,Low
ST00058142-33daa6,evening,0,0,0,Technology,SMB,North America,Medium
ST00058143-21d39a,evening,0,0,0,Technology,Mid-Market,North America,Low
ST00058144-c9f5f7,evening,0,0,0,Healthcare,SMB,North America,High
ST00058145-38673c,evening,0,0,0,Finance,Mid-Market,North America,Medium
ST00058146-bf0bd2,evening,0,0,0,Healthcare,Mid-Market,North America,Medium
ST00058147-1ce8dd,evening,0,0,0,Finance,Enterprise,North America,Medium
ST00058148-5708d3,evening,0,0,0,Healthcare,SMB,EMEA,Low
ST00058149-c8e453,evening,0,0,0,Manufacturing,SMB,North America,Medium
ST00058150-6f89da,evening,0,1,0,Technology,SMB,North America,Medium
ST00058151-7aa5d9,evening,0,0,0,Technology,SMB,APAC,High
ST00058152-bf4295,evening,0,0,0,Manufacturing,Mid-Market,LATAM,Medium
ST00058153-11d15d,evening,0,1,0,Healthcare,SMB,North America,High
ST00058154-e3489b,evening,0,1,0,Finance,SMB,North America,Medium
ST00058155-5c7cb1,evening,0,0,0,Retail,Enterprise,North America,Low
ST00058156-e21d66,evening,0,0,0,Healthcare,SMB,North America,Low
ST00058157-4b8b6f,evening,0,0,0,Manufacturing,Enterprise,North America,Medium
ST00058158-18b746,evening,0,0,0,Retail,Mid-Market,EMEA,Low
ST00058159-5af595,evening,1,0,0,Technology,Mid-Market,North America,Low
ST00058160-ee6686,evening,0,0,0,Retail,Mid-Market,APAC,High
ST00058161-28d4f1,evening,1,0,0,Finance,SMB,APAC,Medium
ST00058162-1a38c5,evening,0,0,0,Finance,Mid-Market,EMEA,Low
ST00058163-4b3a1a,evening,0,0,0,Healthcare,SMB,North America,Medium
ST00058164-635fce,evening,0,0,0,Technology,SMB,North America,Low
ST00058165-71b0d5,evening,0,0,0,Technology,Enterprise,North America,Low
ST00058166-600dcd,evening,1,0,0,Finance,Enterprise,EMEA,Medium
ST00058167-91a31d,evening,0,0,0,Finance,SMB,APAC,Medium
ST00058168-8e5ad5,evening,1,0,0,Finance,Mid-Market,EMEA,Medium
ST00058169-6a0a47,evening,0,0,0,Finance,Mid-Market,North America,Medium
ST00058170-8c38d3,evening,0,0,0,Technology,Enterprise,EMEA,High
ST00058171-ed5eee,evening,0,0,0,Technology,SMB,APAC,Medium
ST00058172-b694c0,evening,0,0,0,Manufacturing,Mid-Market,North America,Medium
ST00058173-14b714,evening,0,0,0,Technology,Mid-Market,APAC,Low
ST00058174-e1548b,evening,0,0,0,Healthcare,Mid-Market,North America,Medium
ST00058175-c5c749,evening,0,0,0,Retail,SMB,North America,Low
